time,filename
1632987948246147695,stand_still_short00000.png
1632987948331505282,stand_still_short00001.png
1632987948418110756,stand_still_short00002.png
1632987948508051957,stand_still_short00003.png
1632987948598905724,stand_still_short00004.png
1632987948686640753,stand_still_short00005.png
1632987948774272005,stand_still_short00006.png
1632987948862818772,stand_still_short00007.png
1632987948951862018,stand_still_short00008.png
1632987949041122783,stand_still_short00009.png
1632987949130382212,stand_still_short00010.png
1632987949218844694,stand_still_short00011.png
1632987949309406938,stand_still_short00012.png
1632987949400425591,stand_still_short00013.png
1632987949489234654,stand_still_short00014.png
1632987949575332799,stand_still_short00015.png
1632987949663826172,stand_still_short00016.png
1632987949753640079,stand_still_short00017.png
1632987949842222591,stand_still_short00018.png
1632987949931405132,stand_still_short00019.png
1632987950019764279,stand_still_short00020.png
1632987950109899003,stand_still_short00021.png
1632987950204044005,stand_still_short00022.png
1632987950289645678,stand_still_short00023.png
1632987950375958603,stand_still_short00024.png
1632987950465175459,stand_still_short00025.png
1632987950554193422,stand_still_short00026.png
1632987950643199813,stand_still_short00027.png
1632987950732270113,stand_still_short00028.png
1632987950824799864,stand_still_short00029.png
1632987950910306146,stand_still_short00030.png
1632987951001660485,stand_still_short00031.png
1632987951090670714,stand_still_short00032.png
1632987951179033264,stand_still_short00033.png
1632987951265976747,stand_still_short00034.png
1632987951354915493,stand_still_short00035.png
1632987951443960547,stand_still_short00036.png
1632987951532950162,stand_still_short00037.png
1632987951621893796,stand_still_short00038.png
1632987951711371665,stand_still_short00039.png
1632987951802600466,stand_still_short00040.png
1632987951891534045,stand_still_short00041.png
1632987951977838495,stand_still_short00042.png
1632987952068315769,stand_still_short00043.png
1632987952155966726,stand_still_short00044.png
1632987952244646706,stand_still_short00045.png
1632987952333900378,stand_still_short00046.png
1632987952422622796,stand_still_short00047.png
1632987952512467441,stand_still_short00048.png
1632987952602203548,stand_still_short00049.png
1632987952690984005,stand_still_short00050.png
1632987952778959844,stand_still_short00051.png
1632987952869354837,stand_still_short00052.png
1632987952957017842,stand_still_short00053.png
1632987953046234641,stand_still_short00054.png
1632987953135307801,stand_still_short00055.png
1632987953227606944,stand_still_short00056.png
1632987953313345571,stand_still_short00057.png
1632987953403541528,stand_still_short00058.png
1632987953494326705,stand_still_short00059.png
1632987953580356184,stand_still_short00060.png
1632987953669466817,stand_still_short00061.png
1632987953757895114,stand_still_short00062.png
1632987953847960879,stand_still_short00063.png
1632987953935643909,stand_still_short00064.png
1632987954024489014,stand_still_short00065.png
1632987954114034377,stand_still_short00066.png
1632987954203234185,stand_still_short00067.png
1632987954293755367,stand_still_short00068.png
1632987954381332512,stand_still_short00069.png
1632987954470354293,stand_still_short00070.png
1632987954559028932,stand_still_short00071.png
1632987954648865634,stand_still_short00072.png
